Run,Assay Type,BioProject,BioSample,Center Name,Consent,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Bytes,DATASTORE filetype,DATASTORE provider,DATASTORE region,AvgSpotLen,Bases,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,sex,Population,Super_Population_Code,Cell_Line,Cell_type,common_name,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,sample_name,Submitter_Id,disease,CULTURE_COLLECTION,DNA-ID,Population_Description,Super_Population_Description,Family_Id,Broker_name,Coriell_panel,Genotype,relationship,Coriell_plate,HapMap_sample_ID,BIOMATERIAL_PROVIDER,BioSampleModel,Isolate,tissue,AssemblyName,AGE,Collection,ETHNICITY,family_role,Race,tag,Isolation_source,sample_type,well_information,Individual,organism_part,fosmid_library_name,fosmid_library_source,relationship_type,Chinese_Code,local_family_id,type,xenograft
SRR16541267,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743790,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r4-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,20058113,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",152,51655072,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541271,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743786,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r3-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,5351687,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",152,13677416,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541276,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743781,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r3-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,3634527,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",152,9175480,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541281,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743776,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r2-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,84478,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",152,12312,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541283,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743774,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r2-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,37226193,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",152,96194872,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541292,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743765,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r1-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,82450,"sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",152,7904,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541301,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743756,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r2-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,81693,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",152,6688,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541316,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743741,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r7-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,26064418,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",152,66980168,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541317,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743740,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r7-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,6351038,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",152,16107592,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541327,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743730,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r6-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,5860464,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",152,14888096,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541339,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743718,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r5-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,12095418,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",152,30824080,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541352,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743705,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r3-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,15010270,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",152,38276184,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541357,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743700,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r2-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,34015032,"sra,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",152,87601096,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541363,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743694,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r2-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,34297312,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",152,87494544,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541381,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743964,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r6-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,28743113,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",152,73546872,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541392,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743953,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r5-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,80225,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",152,3040,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541394,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743951,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r4-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,79945,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",152,2584,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541399,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743946,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r4-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,19377201,"sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",152,50107712,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541404,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743941,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r3-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,81228,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",152,5928,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541133,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743924,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r1-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,34737149,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",152,89192232,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541178,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743879,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r1-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,24957743,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",152,64319560,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541179,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743878,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r2-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,30724211,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",152,79222248,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541192,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743865,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r7-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,27778574,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",152,71593064,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541235,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743822,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r5-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,43277007,"fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",152,111685192,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541277,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743780,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r3-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,16302235,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",152,42006720,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541287,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743770,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r2-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,202999,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",152,288496,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541294,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743763,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r1-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,46684595,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",152,121595136,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541302,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743755,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r4-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,30070864,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",152,77111120,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541306,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743751,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r1-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,82545,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",152,8816,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541311,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743746,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r1-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,85448,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",152,13072,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541331,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743726,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r6-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,29235229,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",152,75187864,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541365,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743692,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r3-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,18210664,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",152,46785600,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541366,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743691,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r1-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,45961874,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",152,118144128,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541376,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743969,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f5-r3-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,11407029,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",152,29210752,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541159,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743898,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r5-c2,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,13007710,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",152,33226744,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541232,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743825,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f2-r5-c7,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,19067965,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",152,49130200,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541308,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743749,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f3-r1-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,81482,"sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",152,6232,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541360,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743697,NextSeq 550,na12878-bespoke-nofdu-shallow-suptableS5-f1-r2-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,30003460,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",152,76830984,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541117,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743940,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r3-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,79500,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",152,1672,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541124,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743933,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r2-c5,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,85914,"sra,fastq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",152,14744,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541125,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743932,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r2-c4,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,81285,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",152,5320,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541138,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743919,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f7-r1-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,36955239,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",152,96243816,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541139,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743918,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r7-c6,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,41559850,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",152,107691848,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541142,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743915,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r7-c3,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,18267980,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",152,46813568,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541144,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743913,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r7-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,171349,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",152,211128,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
SRR16541152,OTHER,PRJNA742746,SAMN19974671,LANSDORP LAB,public,SRX12743905,NextSeq 550,na12878-bespoke-fdu-shallow-suptableS5-f6-r6-c1,PAIRED,MNase,GENOMIC SINGLE CELL,Homo sapiens,ILLUMINA,2021-10-22T00:00:00Z,NA12878_for_Strand_seq,SRP326369,11505021,"sra,fastq","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",152,29555184,,,,,female,,,B lymphocyte,,,,,,,,,,,,,,,,,,,,,,,Coriell,Human,NA12878,cell line,,,,,,,,,,,,,,,,,,,
