Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_Line,Cell_type,Center Name,Collection,Consent,Coriell_plate,CULTURE_COLLECTION,DATASTORE filetype,DATASTORE provider,DATASTORE region,DNA-ID,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),ETHNICITY,Experiment,Family_Id,family_role,HapMap_sample_ID,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,Population_Description,population,race,ReleaseDate,Sample Name,sex,SRA Study,Super_Population_Code,Super_Population_Description,tag
ERR1429672,WGS,51,90028821,PRJEB14185,SAMN00801914,39784285,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500050,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_06,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429673,WGS,51,47771802,PRJEB14185,SAMN00801914,21315535,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500051,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_07,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429674,WGS,51,44686200,PRJEB14185,SAMN00801914,19908864,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500052,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_09,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429675,WGS,51,71758479,PRJEB14185,SAMN00801914,31844056,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500053,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_11,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429676,WGS,51,86872380,PRJEB14185,SAMN00801914,38550223,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500054,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_12,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429677,WGS,51,61597035,PRJEB14185,SAMN00801914,27555029,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500055,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_15,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429678,WGS,51,54153330,PRJEB14185,SAMN00801914,24109222,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500056,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_16,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429679,WGS,51,85126599,PRJEB14185,SAMN00801914,37734645,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500057,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_17,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429680,WGS,51,75298848,PRJEB14185,SAMN00801914,33377917,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500058,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_18,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429681,WGS,51,52020102,PRJEB14185,SAMN00801914,23129564,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500059,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_19,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429682,WGS,51,69190629,PRJEB14185,SAMN00801914,30626515,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500060,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_23,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429683,WGS,51,46713246,PRJEB14185,SAMN00801914,20795125,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500061,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_26,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429684,WGS,51,53311932,PRJEB14185,SAMN00801914,23770441,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500062,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_27,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429685,WGS,51,77783262,PRJEB14185,SAMN00801914,34407311,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500063,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_28,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429686,WGS,51,24030894,PRJEB14185,SAMN00801914,10796907,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500064,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_29,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429687,WGS,51,76084656,PRJEB14185,SAMN00801914,33714326,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500065,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_30,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429688,WGS,51,42060159,PRJEB14185,SAMN00801914,18747487,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500066,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_33,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,Cytochrome p450\, subfamily iic\, polypeptide 19"
ERR1429689,WGS,51,56727300,PRJEB14185,SAMN00801914,25221478,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500067,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_34,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429690,WGS,51,44605110,PRJEB14185,SAMN00801914,19844724,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500068,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_37,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429691,WGS,51,35583210,PRJEB14185,SAMN00801914,15945717,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500069,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_38,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429692,WGS,51,29714436,PRJEB14185,SAMN00801914,13283206,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500070,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_39,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429693,WGS,51,38855370,PRJEB14185,SAMN00801914,17355511,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500071,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_41,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"International hapmap project - ceph utah residents with ancestry from northern and western europe,Cytochrome p450\, subfamily iic\, polypeptide 19,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429694,WGS,51,31455525,PRJEB14185,SAMN00801914,14094906,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500072,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_42,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
ERR1429695,WGS,51,34713048,PRJEB14185,SAMN00801914,15527514,GM12892,B-Lymphocyte,"ERIBA, RUG , UMC GRONINGEN",NIGMS Human Genetic Cell Repository,public,HAPMAPPT01,Coriell:GM12892,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",NA12892,2016/9/12,2018/11/16,UTAH/MORMON,ERX1500073,1463,maternal grandmother,NA12892,Illumina HiSeq 2500,NW150212-VII_2_44,SINGLE,MNase,GENOMIC,Homo sapiens,ILLUMINA,Utah Residents (CEPH) with Northern and Western European ancestry,CEU,Caucasian,2016-09-28T00:00:00Z,NA12892,female,ERP015812,EUR,European,"Cytochrome p450\, subfamily iic\, polypeptide 19,International hapmap project - ceph utah residents with ancestry from northern and western europe,Cyp2c19,International hapmap project - ceph (plate i) utah residents with ancestry from northern and western europe,Ceph/utah pedigree 1463"
